UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc_drg-120234-000061,August,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000062,April,25 to 34,Male,Possession with intent to supply,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000063,August,18 to 24,Male,Possession with intent to supply,CO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,-,-,-,-,-,No,After the PCMH but before the day of trial,21-32%,No
sc_drg-120234-000064,August,25 to 34,Male,Permitting premises to be used,Immediate custody,Over 12 months and up to 18 months,None,Not Answered,Not Answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-000065,August,18 to 24,Male,Other drugs offences,Immediate custody,Over 18 months and up to 3 years,1 to 3,Not Answered,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-000066,September,25 to 34,Male,Possession,SSO,,None,Cannabis or Cannabis resin,Not Answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-000067,September,35 to 44,Male,Supplying,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,None stated,Not Asked,Not Asked,Not Asked
sc_drg-120234-000068,September,25 to 34,Male,Possession with intent to supply,SSO,,None,Cannabis or Cannabis resin,Not Asked,Not Answered,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",21-32%,No
sc_drg-120234-000069,October,35 to 44,Male,Possession with intent to supply,Immediate custody,4 Years,None,Other Class B,Not Asked,Leading role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000070,October,18 to 24,Male,Possession with intent to supply,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000071,October,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 12 months and up to 18 months,1 to 3,Cocaine,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,Presence of weapon,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,Offender´+¢s vulnerability exploited,-,Good character/exemplary conduct,-,Serious medical conditions,-,Mental disorder/learning disability,-,-,-,-,No,"On, or after, the day of trial",11-20%,No
sc_drg-120234-000072,November,18 to 24,Male,Possession with intent to supply,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,-,-,Remorse,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000073,December,45 to 54,Male,Supplying,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",1-10%,Not Answered
sc_drg-120234-000074,December,25 to 34,Male,Supplying,SSO,,None,Other Class B,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000075,December,25 to 34,Male,Possession with intent to supply,SSO,,None,Cannabis or Cannabis resin,Not Asked,Leading role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,After the PCMH but before the day of trial,11-20%,No
sc_drg-120234-000076,April,25 to 34,Female,Production/being concerned in production/cultivation,CO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000077,May,25 to 34,Male,Possession,Immediate custody,Over 3 months and up to 6 months,1 to 3,Other Class B,Category 3 - least serious,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",21-32%,Yes
sc_drg-120234-000078,July,35 to 44,Male,Possession with intent to supply,SSO,,10 or more,Cannabis or Cannabis resin,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender´+¢s vulnerability exploited,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000079,October,25 to 34,Male,Possession,Immediate custody,Over 6 months to less than 12,10 or more,Cannabis or Cannabis resin,Category 3 - least serious,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000080,October,35 to 44,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-120234-000082,September,45 to 54,Male,Production/being concerned in production/cultivation,Immediate custody,Up to 3 months,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000083,November,18 to 24,Male,Possession with intent to supply,Immediate custody,12 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000084,November,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Asked,Lesser role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000085,April,Over 54,Male,Production/being concerned in production/cultivation,SSO,,10 or more,Cannabis or Cannabis resin,Not Asked,Lesser role,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000086,April,35 to 44,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000088,April,Over 54,Male,Production/being concerned in production/cultivation,SSO,,None,Not Answered,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,Offender´+¢s vulnerability exploited,-,-,-,Serious medical conditions,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000089,April,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Not Answered,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,Serious medical conditions,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000091,May,25 to 34,Male,Production/being concerned in production/cultivation,CO,,None,Not Answered,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000094,May,Over 54,Male,Production/being concerned in production/cultivation,SSO,,4 to 9,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender using cannabis to help with diagnosed medical condition,-,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000095,May,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Other Class B,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000096,May,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000097,May,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000100,May,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,Exposure of others to more than usual danger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000101,May,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,Exposure of others to more than usual danger,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,No
sc_drg-120234-000103,May,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000104,May,Over 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,-,Offender´+¢s vulnerability exploited,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000105,May,Over 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,Not Answered,33% or more,Yes
sc_drg-120234-000107,June,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Low purity,-,-,-,-,-,Serious medical conditions,-,-,-,-,Offender using cannabis to help with diagnosed medical condition,-,Don't know,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000109,June,18 to 24,Female,Permitting premises to be used,SSO,,None,Cannabis or Cannabis resin,Category 1 - most serious,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,Length of time premises used,-,-,-,-,Volume of activity permitted,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,No,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000110,June,35 to 44,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000111,June,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000113,May,25 to 34,Male,Possession with intent to supply,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"On, or after, the day of trial",Not Answered,No
sc_drg-120234-000114,June,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",Not Answered,No
sc_drg-120234-000116,June,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,Length of time premises used,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,No previous relevant convictions,Offender´+¢s vulnerability exploited,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",Not Answered,Yes
sc_drg-120234-000118,July,25 to 34,Male,Possession with intent to supply,SSO,,None,Cocaine,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,Offender´+¢s vulnerability exploited,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000119,July,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,1 to 3,Not Answered,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000120,July,35 to 44,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",Not Answered,Not Answered
sc_drg-120234-000122,August,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33% or more,Not Answered
sc_drg-120234-000123,August,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,Not Answered,21-32%,Not Answered
sc_drg-120234-000125,August,25 to 34,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",21-32%,Not Answered
sc_drg-120234-000126,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Significant role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,Determination/demonstration to address addiction/behaviour,Serious medical conditions,-,-,-,Offender addicted to same drug,-,-,Not Answered,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000130,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Other Class B,Not Asked,Leading role,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,Premises adapted to facilitate drug activity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000131,August,45 to 54,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000132,August,18 to 24,Male,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
sc_drg-120234-000133,August,25 to 34,Female,Production/being concerned in production/cultivation,SSO,,None,Cannabis or Cannabis resin,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,Isolated incident,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33% or more,Yes
