UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,PREV_CONVICTIONS,DRG_CLASS,DRG_CATEGORY,DRG_CULPABILITY,DRG_HARM,DRG_INCREASING_SER_STAT_1,DRG_INCREASING_SER_STAT_2,DRG_INCREASING_SER_STAT_3,DRG_INCREASING_SER_STAT_4,DRG_INCREASING_SER_STAT_NONE,DRG_INCREASING_SER_OTHER_1,DRG_INCREASING_SER_OTHER_2,DRG_INCREASING_SER_OTHER_3,DRG_INCREASING_SER_OTHER_4,DRG_INCREASING_SER_OTHER_5,DRG_INCREASING_SER_OTHER_6,DRG_INCREASING_SER_OTHER_7,DRG_INCREASING_SER_OTHER_8,DRG_INCREASING_SER_OTHER_9,DRG_INCREASING_SER_OTHER_10,DRG_INCREASING_SER_OTHER_11,DRG_INCREASING_SER_OTHER_12,DRG_INCREASING_SER_OTHER_13,DRG_INCREASING_SER_OTHER_14,DRG_INCREASING_SER_OTHER_15,DRG_INCREASING_SER_OTHER_16,DRG_INCREASING_SER_OTHER_17,DRG_INCREASING_SER_OTHER_18,DRG_INCREASING_SER_OTHER_19,DRG_INCREASING_SER_OTHER_20,DRG_INCREASING_SER_OTHER_21,DRG_INCREASING_SER_OTHER_NONE,DRG_REDUCING_SER_1,DRG_REDUCING_SER_2,DRG_REDUCING_SER_3,DRG_REDUCING_SER_4,DRG_REDUCING_SER_5,DRG_REDUCING_SER_6,DRG_REDUCING_SER_7,DRG_REDUCING_SER_8,DRG_REDUCING_SER_9,DRG_REDUCING_SER_10,DRG_REDUCING_SER_11,DRG_REDUCING_SER_12,DRG_REDUCING_SER_13,DRG_REDUCING_SER_14,DRG_REDUCING_SER_15,DRG_REDUCING_SER_16,DRG_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP
sc_drg-131234-000774,January,18 to 24,Male,Conspiracy to supply,Immediate custody,Over 4 years and up to 5 years,None,Heroin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000735,January,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Heroin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000775,January,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Heroin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,Volume of activity permitted,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000748,January,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000762,January,25 to 34,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Not Answered,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,Sole/primary carer for dependent relatives,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000731,January,25 to 34,Male,Possession,Discharge,-,None,Cocaine,Not Answered,Not Asked,Not Asked,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered
sc_drg-131234-000765,January,18 to 24,Male,Production/being concerned in production/cultivation,Immediate custody,Over 12 months and up to 18 months,None,Not Answered,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000750,January,25 to 34,Male,Production/being concerned in production/cultivation,CO,-,1 to 3,Not Answered,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of sophistication as to nature of concealment,-,-,-,Low purity,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-000733,January,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,2,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,Level of profit element,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002087,January,25 to 34,Male,Production/being concerned in production/cultivation,CO,-,4 to 9,Cannabis or Cannabis resin,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002105,January,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002048,January,35 to 44,Male,Production/being concerned in production/cultivation,Immediate custody,Over 18 months and up to 3 years,None,Cannabis or Cannabis resin,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002100,January,25 to 34,Male,Possession with intent to supply,CO,-,None,Other Class B,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002086,January,25 to 34,Female,Possession with intent to supply,SSO,-,None,Cocaine,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,Low purity,No previous relevant convictions,-,Remorse,-,-,-,-,-,Sole/primary carer for dependent relatives,-,-,-,Don't know,"Up to, or at, the PCMH",21-32%,No
sc_drg-131234-002062,January,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Cocaine,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,Low purity,No previous relevant convictions,-,-,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002095,January,35 to 44,Male,Conspiracy to supply,Immediate custody,4 Years,1 to 3,Cocaine,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",15%,Not Answered
sc_drg-131234-002131,January,18 to 24,Male,Possession with intent to supply,CO,-,None,Other Class B,Not Asked,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002285,January,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002292,January,18 to 24,Male,Possession with intent to supply,SSO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002287,January,25 to 34,Male,Possession with intent to supply,SSO,-,None,Heroin,Not Asked,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,Serious medical conditions,-,Mental disorder/learning disability,-,Offender addicted to same drug,-,-,Not Answered,"Up to, or at, the PCMH",33%,No
sc_drg-131234-002288,January,35 to 44,Female,Possession with intent to supply,SSO,-,Not answered,Cocaine,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002290,January,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cocaine,Not Asked,Lesser role,4,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002572,January,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,None,Heroin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",15%,No
sc_drg-131234-002565,January,25 to 34,Male,Possession with intent to supply,Immediate custody,Over 4 years and up to 5 years,1 to 3,Cocaine,Not Asked,Significant role,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",30%,Yes
sc_drg-131234-002569,January,25 to 34,Male,Possession,SSO,-,1 to 3,Not Answered,Category 3 - least serious,Not Asked,Not Asked,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,Location of premises,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002562,January,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cocaine,Not Asked,Lesser role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002555,January,45 to 54,Female,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,1 to 3,Cocaine,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002581,January,25 to 34,Male,Production/being concerned in production/cultivation,SSO,-,1 to 3,Not Answered,Not Asked,Significant role,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,33%,No
sc_drg-131234-002635,January,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 3 years and less than 4 years,1 to 3,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",21-32%,No
sc_drg-131234-002570,January,18 to 24,Male,Supplying,Immediate custody,Over 6 months to less than 12,1 to 3,Other Class B,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002559,January,45 to 54,Male,Possession with intent to supply,Immediate custody,12 months,1 to 3,Not Answered,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002592,January,25 to 34,Male,Possession with intent to supply,CO,-,None,Not Answered,Not Asked,Lesser role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Not Answered,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002598,January,35 to 44,Male,Supplying,Immediate custody,Over 3 years and less than 4 years,10 or more,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Length of time premises used,-,-,-,-,-,-,-,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002556,January,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 months and up to 6 months,1 to 3,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,Serious medical conditions,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,No
sc_drg-131234-002557,January,18 to 24,Male,Possession with intent to supply,CO,-,1 to 3,Cannabis or Cannabis resin,Not Asked,Lesser role,4,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,Offender addicted to same drug,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002558,January,25 to 34,Male,Production/being concerned in production/cultivation,Immediate custody,Over 3 months and up to 6 months,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,Use of premises with unlawful access to utility supply,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Remorse,Good character/exemplary conduct,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002638,January,25 to 34,Female,Other drugs offences,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,Sole/primary carer for dependent relatives,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002563,January,18 to 24,Male,Possession with intent to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,Not Answered,33% or more,Yes
sc_drg-131234-002578,January,18 to 24,Male,Supplying,CO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Lack of sophistication as to nature of concealment,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002580,January,35 to 44,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Heroin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002554,January,25 to 34,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,None,Heroin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Nature of likely supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002560,January,35 to 44,Female,Possession with intent to supply,Immediate custody,Over 5 years and up to 10 years,10 or more,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender addicted to same drug,-,-,No,"Up to, or at, the PCMH",33%,Not Answered
sc_drg-131234-002561,January,18 to 24,Male,Other drugs offences,Immediate custody,Over 3 months and up to 6 months,1 to 3,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,Age/lack of maturity affecting responsibility,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-002579,January,25 to 34,Female,Other drugs offences,Immediate custody,Over 6 months to less than 12,4 to 9,Not Answered,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-003147,January,25 to 34,Female,Possession with intent to supply,CO,-,None,Class C,Not Asked,Lesser role,Not Answered,-,-,Offence committed on bail,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,Not Answered,Not Answered,Not Answered
sc_drg-131234-003199,January,25 to 34,Male,Supplying,Immediate custody,Over 4 years and up to 5 years,4 to 9,Cocaine,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,Sophisticated nature of concealment/attempts to avoid detection,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,No discount,No
sc_drg-131234-003190,January,35 to 44,Male,Possession with intent to supply,Immediate custody,Over 18 months and up to 3 years,4 to 9,Heroin,Not Asked,Significant role,3-Street Dealer,Previous relevant convictions:,-,-,-,-,-,-,-,-,-,Failure to comply with current court orders,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-003281,January,35 to 44,Male,Conspiracy to supply,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,No previous relevant convictions,Offender’s vulnerability exploited,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Not Answered,Not Asked,Not Asked,Not Asked
sc_drg-131234-003282,January,45 to 54,Male,Conspiracy to supply,Immediate custody,4 Years,None,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,Good character/exemplary conduct,-,Serious medical conditions,-,-,-,-,-,-,Not Answered,Not Asked,Not Asked,Not Asked
sc_drg-131234-003283,January,Over 54,Male,Conspiracy to supply,Immediate custody,Over 5 years and up to 10 years,1 to 3,Cannabis or Cannabis resin,Not Asked,Not Answered,Not Answered,Previous relevant convictions:,-,-,-,-,-,-,-,-,High purity or high potential yield,-,-,-,On-going/large scale evidenced by specialist equipment,-,Use of premises with unlawful access to utility supply,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Asked,Not Asked,Not Asked
sc_drg-131234-003287,January,45 to 54,Male,Possession with intent to supply,SSO,-,None,Other Class B,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Involvement due to pressure/intimidation/coercion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,"On, or after, the day of trial",10%,No
sc_drg-131234-003265,January,25 to 34,Male,Supplying,Immediate custody,Over 3 months and up to 6 months,None,Other Class B,Not Asked,Lesser role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",15%,No
sc_drg-131234-003264,January,35 to 44,Male,Supplying,Immediate custody,Over 3 months and up to 6 months,None,Other Class B,Not Asked,Significant role,2,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes
sc_drg-131234-003279,January,35 to 44,Male,Possession with intent to supply,Immediate custody,4 Years,None,Cocaine,Not Asked,Significant role,3-Street Dealer,-,-,-,-,None stated,-,-,-,-,High purity or high potential yield,-,-,-,-,-,-,Level of profit element,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,Not Asked,Not Asked,Not Asked
sc_drg-131234-003404,January,35 to 44,Male,Production/being concerned in production/cultivation,SSO,-,None,Cannabis or Cannabis resin,Not Asked,Significant role,3-Basis of quantity,-,-,-,-,None stated,-,-,-,-,-,-,-,-,On-going/large scale evidenced by specialist equipment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes
